ipa,source,sourcepage,prev,trans,id,zap
,tlacochahuaya,4,3843,round dragonfruit,3443,"
btzi ri	"
,tlacochahuaya,4,3843,goat,3447,"
chiiv	"
gyahg gwii,tlacochahuaya,4,3843,guava tree,3449,"
gyag gwi"
,tlacochahuaya,4,3843,wild flower,3441,"
xkí’i bëdy	"
,tlacochahuaya,4,3843,pipe-organ cactus,3444,"
ya btsë	"
,tlacochahuaya,4,3843,red spruce tree,3445,"
ya ladx	"
,tlacochahuaya,4,3843,avocado tree,3440,"
ya yash	"
,tlacochahuaya,4,3843,tule grass (used to make roofs),3844,"
bëch	"
,tlacochahuaya,4,3843,mouse,2944,"
bziny	"
,tlacochahuaya,4,3843,river,3044,"
gueu	"
,tlacochahuaya,4,3843,aunt (poss. form),3344,"
nantia	"
,tlacochahuaya,4,3843,"sea, ocean",3644,"
nis doo	"
,tlacochahuaya,4,3843,chirimoya,3144,"
nuan	"
,tlacochahuaya,4,3843,borrows,3244,"
rguiny	"
,tlacochahuaya,4,3843,custard apple (green fruit with whitish flesh),3544,"
yanun	"
,tlacochahuaya,4,3843,egg(s) of a chicken,3744,"
zët bëd guidy	"
,tlacochahuaya,5,3744,white castor oil plant,3456,"
blapiat	"
,tlacochahuaya,5,3744,avocado tree leaves (edible),3459,"
blaxh guel	"
,tlacochahuaya,5,3744,,3458,"
blaxo	"
,tlacochahuaya,5,3744,yellow flatbud prickly poppy,3452,"
gëtx blo’	"
,tlacochahuaya,5,3744,pasture,3457,"
gixha’á	"
,tlacochahuaya,5,3744,mango,3454,"
ma’nngw?	"
,tlacochahuaya,5,3744,radish,3451,"
rraab?	"
,tlacochahuaya,5,3744,grapefruit,3453,"
trunj?	"
,tlacochahuaya,5,3744,castor oil plant,3455,"
yag blap	"
,tlacochahuaya,5,3744,beans,2945,"
bzya	"
,tlacochahuaya,5,3744,cigarette,3045,"
guez	"
,tlacochahuaya,5,3744,relationship between parents of two spouses,3345,"
gush	"
,tlacochahuaya,5,3744,male (for animals),3645,"
ingul	"
,tlacochahuaya,5,3744,water,3145,"
nyis	"
,tlacochahuaya,5,3744,lays (a long object) down,3245,"
rguix	"
,tlacochahuaya,5,3744,red spruce tree,3445,"
ya ladx	"
,tlacochahuaya,5,3744,pestle,3545,"
yaringi’in	"
,tlacochahuaya,5,3744,tule home,3845,"
yu’úbëch	"
,tlacochahuaya,5,3744,Egg of a hen turkey,3745,"
zët bëd lach	"
,tlacochahuaya,6,3745,types of aromatic plants,3463,"
bextil	"
,tlacochahuaya,6,3745,bushy matgrass,3461,"
btiun	"
,tlacochahuaya,6,3745,banana tree grove,3466,"
yag bdwa	"
,tlacochahuaya,6,3745,plum,3469,"
yag biax	"
,tlacochahuaya,6,3745,guava tree grove,3465,"
yag buxi	"
,tlacochahuaya,6,3745,,3468,"
yag geld	"
,tlacochahuaya,6,3745,orange tree grove,3464,"
yag narax	"
,tlacochahuaya,6,3745,walnut,3462,"
yag nuez	"
,tlacochahuaya,6,3745,,3460,"
yag yax	"
,tlacochahuaya,6,3745,pomegranate grove,3467,"
yag ze’ xtil	"
,tlacochahuaya,6,3745,tomato,3746,"
btiu’úsh	"
,tlacochahuaya,6,3745,brother (of a female),2946,"
bzan	"
,tlacochahuaya,6,3745,C.D.,3346,"
discu	"
,tlacochahuaya,6,3745,Fine,3046,"
Gwenag	"
,tlacochahuaya,6,3745,sugar cane,3646,"
nity	"
,tlacochahuaya,6,3745,hard,3146,"
nzhung	"
,tlacochahuaya,6,3745,puts (a long object) down,3246,"
rguix	"
,tlacochahuaya,6,3745,type of purple flower,3546,"
ye’e bzhii	"
,tlacochahuaya,6,3745,tule home,3846,"
yu’úbëch	"
,tlacochahuaya,7,3846,cactus,3478,"
bia lutx be’kw	"
,tlacochahuaya,7,3846,thick cactus,3477,"
bia na’ld	"
,tlacochahuaya,7,3846,prickly pear cactus fruit,3470,"
bru’ún	"
,tlacochahuaya,7,3846,bean,3471,"
bza	"
,tlacochahuaya,7,3846,maize field,3473,"
guel	"
,tlacochahuaya,7,3846,cob,3476,"
niz	"
,tlacochahuaya,7,3846,corn,3475,"
xub	"
,tlacochahuaya,7,3846,tomato plant,3479,"
yag btiush	"
,tlacochahuaya,7,3846,wild ?,3474,"
yag la’ gib	"
,tlacochahuaya,7,3846,cob,3472,"
ze’é	"
,tlacochahuaya,7,3846,sister (of a male),2947,"
bzyan	"
,tlacochahuaya,7,3846,goat,3447,"
chiiv	"
,tlacochahuaya,7,3846,flat grinding stone,3747,"
gui’íts	"
,tlacochahuaya,7,3846,type of wild red flower,3547,"
guie gaiy	"
,tlacochahuaya,7,3846,Fine.,3047,"
Gwenag.	"
,tlacochahuaya,7,3846,nods off,3247,"
rguixicy	"
,tlacochahuaya,7,3846,decorated gourd used for storage,3847,"
xhiguet	"
,tlacochahuaya,8,3847,punch (drink),3488,"
bach	"
,tlacochahuaya,8,3847,shawl,3489,"
baiy	"
,tlacochahuaya,8,3847,aloe,3486,"
dub pasm	"
,tlacochahuaya,8,3847,"chili, chili pepper",3480,"
gin	"
,tlacochahuaya,8,3847,pumpkin,3481,"
guit	"
,tlacochahuaya,8,3847,flower,3484,"
gyea	"
,tlacochahuaya,8,3847,bitter herb ,3487,"
kwan da	"
,tlacochahuaya,8,3847,garlic,3482,"
xtiezh	"
,tlacochahuaya,8,3847,carrizo reed,3485,"
ya’á	"
,tlacochahuaya,8,3847,lemon grove,3483,"
yag limon	"
,tlacochahuaya,8,3847,wild nanche (type of wild fruit),3448,"
belduy bes	"
,tlacochahuaya,8,3847,cocoa and corn traditional drink,3748,"
cub	"
,tlacochahuaya,8,3847,stick,3048,"
gyag	"
,tlacochahuaya,8,3847,Panfilo,3148,"
Pamyël	"
,tlacochahuaya,8,3847,pays,3248,"
rguizh	"
,tlacochahuaya,8,3847,application,3348,"
solisitu	"
,tlacochahuaya,8,3847,eighteen,3848,"
tsompchon	"
,tlacochahuaya,8,3847,type of flower (chicken’s eye),3548,"
ye’e bzalobudy	"
,tlacochahuaya,9,3548,skunk,3496,"
ba’át	"
,tlacochahuaya,9,3548,lion,3490,"
batx	"
,tlacochahuaya,9,3548,ocelote / tigrillo,3493,"
bes	"
,tlacochahuaya,9,3548,coyote,3492,"
bew	"
,tlacochahuaya,9,3548,armadillo,3498,"
bigupy	"
,tlacochahuaya,9,3548,hare,3499,"
bliany	"
,tlacochahuaya,9,3548,opposum,3497,"
ingulbes	"
,tlacochahuaya,9,3548,horse,2949,"
cabai	"
,tlacochahuaya,9,3548,"rock, stone",3649,"
guia	"
gyahg gwii,tlacochahuaya,9,3548,guava tree,3449,"
gyag gwi"
,tlacochahuaya,9,3548,Miguel,3049,"
Gyeily	"
,tlacochahuaya,9,3548,passport,3149,"
pasaport	"
,tlacochahuaya,9,3548,scratches,3249,"
rguny	"
,tlacochahuaya,9,3548,city,3349,"
syuda	"
,tlacochahuaya,9,3548,forty,3849,"
tiwa	"
,tlacochahuaya,9,3548,a bowl of tejate ,3749,"
tuv xhigh cub	"
,tlacochahuaya,9,3548,yellow flower of a type of squash,3549,"
ye’e bzii	"
,tlacochahuaya,0,3549,where are you all going?,3509,"
¿cali chet?	"
,tlacochahuaya,0,3549,put on a shawl?,3501,"
bai chukye’	"
,tlacochahuaya,0,3549,type of wild banana,3502,"
bdua gëch	"
,tlacochahuaya,0,3549,wedding food with beef and oregano,3503,"
bel kuan	"
,tlacochahuaya,0,3549,fruit with which you can make soap,3507,"
bibih	"
,tlacochahuaya,0,3549,root with which you can make shampoo,3505,"
bie’to’	"
,tlacochahuaya,0,3549,soap,3508,"
bixstilih	"
,tlacochahuaya,0,3549,monkey,3500,"
mikw	"
,tlacochahuaya,0,3549,"“Is this a horse, or a dog?”",2950,"
Cabai nde e, guala becwëng?	"
,tlacochahuaya,0,3549,chilacayote (type of large squash),3050,"
gyet wez	"
,tlacochahuaya,0,3549,ball,3150,"
pelot	"
,tlacochahuaya,0,3549,lies down,3650,"
ra’át 	"
,tlacochahuaya,0,3549,speaks (a language) well,3250,"
rgwezac	"
,tlacochahuaya,0,3549,fifty,3850,"
tiwaptsë	"
,tlacochahuaya,0,3549,white bitter tasting bush,3550,"
ye’e nda	"
,tlacochahuaya,0,3549,flat round surface made out of clay (used to cook/dry roast),3750,"
zëly	"
,tlacochahuaya,1,3750,we are going to eat lunch,3511,"
chiguuxunu	"
,tlacochahuaya,1,3750,I’m going to eat lunch,3510,"
chiguxunya’ah	"
,tlacochahuaya,1,3750,hand scythe,3515,"
gib rug cuan	"
,tlacochahuaya,1,3750,reddish field plant,3516,"
giizha’a	"
,tlacochahuaya,1,3750,type of small chile,3517,"
giniag	"
,tlacochahuaya,1,3750,cornfield,3513,"
guel	"
,tlacochahuaya,1,3750,the tortilla is delicious,3514,"
guet na naguizh	"
,tlacochahuaya,1,3750,small bird that sings a sad song,3518,"
gugiyu	"
,tlacochahuaya,1,3750,type of yellow flower,3512,"
guie gueb	"
,tlacochahuaya,1,3750,bird similar to dove and pigeon,3519,"
gulte	"
,tlacochahuaya,1,3750,Is this a horse?,2951,"
Cabai nde e?	"
,tlacochahuaya,1,3750,sixty,3851,"
gayon	"
,tlacochahuaya,1,3750,feeds,3251,"
go’	"
,tlacochahuaya,1,3750,Pepsi,3151,"
Pepsy	"
,tlacochahuaya,1,3750,lies down (to sleep)?,3651,"
ra’át	"
,tlacochahuaya,1,3750,radish,3451,"
rraab?	"
,tlacochahuaya,1,3750,corn cooked with lime mixture (used to prepare tortillas),3751,"
xhumily	"
,tlacochahuaya,1,3750,white tree orchid,3551,"
ye’e tzëli	"
,tlacochahuaya,2,3551, alfalfa,3523,"
cuan	"
,tlacochahuaya,2,3551,zebra dove,3520,"
gugh	"
,tlacochahuaya,2,3551,you all come eat (morning time meal),3521,"
ida te guxuuntu	"
,tlacochahuaya,2,3551,I don’t know!,3522,"
keteganti’ah	"
,tlacochahuaya,2,3551,blue flower,3525,"
lacue’écu	"
,tlacochahuaya,2,3551, wild herb used to cook beans,3524,"
lagu	"
,tlacochahuaya,2,3551,type of herb,3526,"
latchi’i	"
,tlacochahuaya,2,3551,zanate bird,3527,"
man guelze’é	"
,tlacochahuaya,2,3551,"gritty, unripe food texture",3528,"
nabadih	"
,tlacochahuaya,2,3551,"tasty, delicious",3529,"
nagizhni	"
,tlacochahuaya,2,3551,baseball cap,2952,"
cachuch	"
,tlacochahuaya,2,3551,three,2852,"
choon	"
,tlacochahuaya,2,3551,seventy,3852,"
gayonptsë	"
,tlacochahuaya,2,3551,yellow flatbud prickly poppy,3452,"
gëtx blo’	"
,tlacochahuaya,2,3551,clay pot,3752,"
gues	"
,tlacochahuaya,2,3551,red flower used to make and decorate a type of punch,3552,"
guie guini	"
,tlacochahuaya,2,3551,bougainvillea,3052,"
gyia bugambily	"
,tlacochahuaya,2,3551,peso,3152,"
pes	"
,tlacochahuaya,2,3551,"be, be able to",3652,"
rac ??	"
,tlacochahuaya,2,3551,plays,3252,"
rgyet	"
,tlacochahuaya,3,3252,wild tomatillo,3532,"
btiushguixh guel	"
,tlacochahuaya,3,3252,needs translation,3530,"
pargak xubiyi’in	"
,tlacochahuaya,3,3252,plate for grinding food,3531,"
pladiech	"
,tlacochahuaya,3,3252,who knows (interjection),3533,"
tuwan	"
,tlacochahuaya,3,3252,carrizo reed,3534,"
ya’a	"
,tlacochahuaya,3,3252,red plant with thorns,3535,"
yablap	"
,tlacochahuaya,3,3252,bduaguch (type of squash) tree,3538,"
yag bduaguch	"
,tlacochahuaya,3,3252,belduih (type of fruit) tree,3537,"
yag belduy	"
,tlacochahuaya,3,3252,bibih (type of fruit) tree,3536,"
yag bibih	"
,tlacochahuaya,3,3252,hawthorn (type of tree); mequite tree,3539,"
yaguchibe’e	"
,tlacochahuaya,3,3252,coffee,2953,"
cafe	"
,tlacochahuaya,3,3252,"girl, young woman",3553,"
dxa’ap	"
,tlacochahuaya,3,3252,clay pot strainer (used to drain cooked corn),3753,"
gues uchach	"
,tlacochahuaya,3,3252,pomegranate tree,3053,"
gyia carnad	"
,tlacochahuaya,3,3252,cymbals,3153,"
plati	"
,tlacochahuaya,3,3252,help,3653,"
racne	"
,tlacochahuaya,3,3252,"are around,scattered",3253,"
ri	"
,tlacochahuaya,3,3252,eighty,3853,"
ta	"
,tlacochahuaya,3,3252,grapefruit,3453,"
trunj?	"
,tlacochahuaya,3,3252,one,3353,"
tuby	"
,tlacochahuaya,4,3353,type of wild red flower,3547,"
guie gaiy	"
,tlacochahuaya,4,3353,rat,3541,"
wagh	"
,tlacochahuaya,4,3353,cat,3540,"
xhit	"
,tlacochahuaya,4,3353,huizache,3542,"
yaguxbixu’un	"
,tlacochahuaya,4,3353,type of tree,3543,"
yalach	"
,tlacochahuaya,4,3353,custard apple (green fruit with whitish flesh),3544,"
yanun	"
,tlacochahuaya,4,3353,pestle,3545,"
yaringi’in	"
,tlacochahuaya,4,3353,type of flower (chicken’s eye),3548,"
ye’e bzalobudy	"
,tlacochahuaya,4,3353,type of purple flower,3546,"
ye’e bzhii	"
,tlacochahuaya,4,3353,yellow flower of a type of squash,3549,"
ye’e bzii	"
,tlacochahuaya,4,3353,black beans,3754,"
bza lahs	"
,tlacochahuaya,4,3353,soup,2954,"
cald	"
,tlacochahuaya,4,3353,marigold,3054,"
gyia cub	"
,tlacochahuaya,4,3353,mango,3454,"
ma’nngw?	"
,tlacochahuaya,4,3353,pen,3154,"
plum	"
,tlacochahuaya,4,3353,plow,3654,"
ra’án	"
,tlacochahuaya,4,3353,falls,3254,"
riab	"
,tlacochahuaya,4,3353,four,2854,"
taap	"
,tlacochahuaya,4,3353,ninety,3854,"
taptsë	"
,tlacochahuaya,4,3353,type of herb,3554,"
zhi’ix	"
,tlacochahuaya,5,3554,"girl, young woman",3553,"
dxa’ap	"
,tlacochahuaya,5,3554,red flower used to make and decorate a type of punch,3552,"
guie guini	"
,tlacochahuaya,5,3554,lizard,3558,"
wrau	"
,tlacochahuaya,5,3554,salsa,3556,"
xhub guini	"
,tlacochahuaya,5,3554,white bitter tasting bush,3550,"
ye’e nda	"
,tlacochahuaya,5,3554,white tree orchid,3551,"
ye’e tzëli	"
,tlacochahuaya,5,3554,type of herb,3554,"
zhi’ix	"
,tlacochahuaya,5,3554,needs translation,3555,"
zhub parkiebza’	"
,tlacochahuaya,5,3554,do you want to try this chepiche? (offering chepiche to others),3559,"
zo latchi?	"
,tlacochahuaya,5,3554,do you want? Do you want some? (offering what you’re eating to others.,3557,"
zo?	"
,tlacochahuaya,5,3554,Where did you learn Zapotec?,2955,"
¿Cali bsedyyu dizhsa?	"
,tlacochahuaya,5,3554,kidney beans,3755,"
bza ro’ó	"
,tlacochahuaya,5,3554,dahlia,3055,"
gyia daly	"
,tlacochahuaya,5,3554,cousin,3155,"
pryem	"
,tlacochahuaya,5,3554,love,3655,"
rcaza’	"
,tlacochahuaya,5,3554,there,3255,"
ricy	"
,tlacochahuaya,5,3554,what are you doing?,2855,"
shi ca yuunu?	"
,tlacochahuaya,5,3554,a hundred,3855,"
tuv gayua	"
,tlacochahuaya,5,3554,castor oil plant,3455,"
yag blap	"
,tlacochahuaya,6,3455,type of hawk,3561,"
 yarbay	"
,tlacochahuaya,6,3455,vulture,3562,"
bech	"
,tlacochahuaya,6,3455,bumble bee,3567,"
bezbyaw	"
,tlacochahuaya,6,3455,raven,3563,"
bló’o	"
,tlacochahuaya,6,3455,eagle,3564,"
bzya	"
,tlacochahuaya,6,3455,owl,3565,"
dam	"
,tlacochahuaya,6,3455,type of grasshopper,3569,"
welduch	"
,tlacochahuaya,6,3455,grasshopper (edible),3568,"
wxady	"
,tlacochahuaya,6,3455,San Jerónimo Tlacochahuaya (town),3560,"
zuuny	"
,tlacochahuaya,6,3455,where are you going?,2856,"
¿Cali chu?	"
,tlacochahuaya,6,3455,white castor oil plant,3456,"
blapiat	"
,tlacochahuaya,6,3455,black zapote,3856,"
blia’á	"
,tlacochahuaya,6,3455,green beans,3756,"
bza ya’á	"
,tlacochahuaya,6,3455,Where are you going?,2956,"
Cali chiu?	"
,tlacochahuaya,6,3455,gladiola,3056,"
gyia gradyol	"
,tlacochahuaya,6,3455,bridge,3156,"
pwen	"
,tlacochahuaya,6,3455,have,3656,"
rap	"
,tlacochahuaya,6,3455,we do,3256,"
rienyën	"
,tlacochahuaya,6,3455,salsa,3556,"
xhub guini	"
,tlacochahuaya,7,3556,humming bird,3572,"
bedund	"
,tlacochahuaya,7,3556,butterfly,3575,"
begidy	"
,tlacochahuaya,7,3556,fly,3574,"
beguich	"
,tlacochahuaya,7,3556,bat,3579,"
betsiny	"
,tlacochahuaya,7,3556,caterpillar,3576,"
bzug	"
,tlacochahuaya,7,3556,bird,3571,"
man lo bi	"
,tlacochahuaya,7,3556,millipede,3578,"
matrgas	"
,tlacochahuaya,7,3556,wetip,3573,"
wetip	"
,tlacochahuaya,7,3556,cricket,3570,"
yietsëny	"
,tlacochahuaya,7,3556,where did you go? (cultural note: used as a greeting when meeting someone on the street as they are headed towards their home),2857,"
¿Cali guiu?	"
,tlacochahuaya,7,3556,bell,2957,"
campan	"
,tlacochahuaya,7,3556,pasture,3457,"
gixha’á	"
,tlacochahuaya,7,3556,"tamal (no meat, usually contains leaves, lard or sugar)",3757,"
guet baz	"
,tlacochahuaya,7,3556,geranium,3057,"
gyia jerany	"
,tlacochahuaya,7,3556,door,3157,"
pwert	"
,tlacochahuaya,7,3556,be dead,3657,"
raty	"
,tlacochahuaya,7,3556,sees,3257,"
rinylo	"
,tlacochahuaya,7,3556,one hundred,3357,"
tub gayua	"
,tlacochahuaya,7,3556,cotton,3857,"
xhily	"
,tlacochahuaya,7,3556,do you want? Do you want some? (offering what you’re eating to others.,3557,"
zo?	"
,tlacochahuaya,8,3557,spider,3584,"
bedxun	"
,tlacochahuaya,8,3557,ant,3583,"
bi dyeny	"
,tlacochahuaya,8,3557,"wild bush, roots used to treat hemorrhage (sensible to touch or clap)",3587,"
btiloo	"
,tlacochahuaya,8,3557,"wild bush, used to treat ""craving"" desease ",3589,"
cuan lia	"
,tlacochahuaya,8,3557,wild yellow flower,3586,"
gueeb dani	"
,tlacochahuaya,8,3557,"""horn"" flower (wild flower, sweet aroma and edible seeds)",3585,"
guie cach	"
,tlacochahuaya,8,3557,tarantula,3582,"
ingulbruz	"
,tlacochahuaya,8,3557,cockroach,3580,"
man xhaku	"
,tlacochahuaya,8,3557,scorpion,3581,"
nixuby	"
,tlacochahuaya,8,3557,wild oregano (condiment),3588,"
oregh guí’ish 	"
,tlacochahuaya,8,3557,Good morning!,2858,"
¡Zac rsily!	"
,tlacochahuaya,8,3557,,3458,"
blaxo	"
,tlacochahuaya,8,3557,cinnamon,2958,"
canel	"
,tlacochahuaya,8,3557,tamal with chepil leaves,3758,"
geut baxhixh	"
gyìa’ nuub,tlacochahuaya,8,3557,"flor de nubes, type of white flower",3058,"
gyia nub"
,tlacochahuaya,8,3557,altar,3158,"
pyeiny	"
,tlacochahuaya,8,3557,gets up (out of bed),3258,"
risti	"
,tlacochahuaya,8,3557,"go out, leave",3658,"
rria 	"
,tlacochahuaya,8,3557,chest,3358,"
të’x	"
,tlacochahuaya,8,3557,lizard,3558,"
wrau	"
,tlacochahuaya,9,3558,today,3598,"
an chi	"
,tlacochahuaya,9,3558,soul,3599,"
anym	"
,tlacochahuaya,9,3558,"orange flower, stems covered in velcro-like surface ",3591,"
guie guìdi	"
,tlacochahuaya,9,3558,wild rosemary,3593,"
romer guí’ish	"
,tlacochahuaya,9,3558,wild white and purple flower ,3590,"
xub rùbh	"
,tlacochahuaya,9,3558,wild bush (fruits used in the treatment of acne),3592,"
ya yaal	"
,tlacochahuaya,9,3558,Good day (midday)!,2859,"
¡Zak laizhi!	"
,tlacochahuaya,9,3558,avocado tree leaves (edible),3459,"
blaxh guel	"
,tlacochahuaya,9,3558,clods of soil,3859,"
bshidyu	"
,tlacochahuaya,9,3558,shrine,2959,"
capi	"
,tlacochahuaya,9,3558,"Tamal (with meat, usually chicken or pork)",3759,"
guet gu’ú	"
,tlacochahuaya,9,3558,(type of red flower),3059,"
gyia panumr	"
,tlacochahuaya,9,3558,be alive,3659,"
nabany	"
,tlacochahuaya,9,3558,not,3159,"
queity	"
,tlacochahuaya,9,3558,medicine,3259,"
rmudy	"
,tlacochahuaya,9,3558,television,3359,"
telebisyony	"
za’cawxi’ihnny !,tlacochahuaya,9,3558,Good evening!,2759,"
Zacawxiny!"
,tlacochahuaya,9,3558,do you want to try this chepiche? (offering chepiche to others),3559,"
zo latchi?	"
,tlacochahuaya,0,3559,mud,3604,"
bany 	"
,tlacochahuaya,0,3559,witch,3608,"
bcha’á	"
,tlacochahuaya,0,3559,altar,3601,"
bcu 	"
,tlacochahuaya,0,3559,if (conditional),3602,"
bel	"
,tlacochahuaya,0,3559,necklace,3607,"
bga	"
,tlacochahuaya,0,3559,where,3609,"
cali	"
,tlacochahuaya,0,3559,dry,3605,"
nabiz	"
,tlacochahuaya,0,3559,man,3603,"
nayu	"
,tlacochahuaya,0,3559,Good afternoon!,2860,"
¡Zak wzhi!	"
,tlacochahuaya,0,3559,pomegranate,2960,"
carnad	"
,tlacochahuaya,0,3559,Tamal in banana leaves ,3760,"
guet gu’ú la’án bndagh bdua	"
,tlacochahuaya,0,3559,poinsettia,3060,"
gyia reiny	"
,tlacochahuaya,0,3559,not,3160,"
quëity	"
,tlacochahuaya,0,3559,It is medicine.,3260,"
Rmudyëng	"
,tlacochahuaya,0,3559,tennis shoes,3360,"
tenizy	"
,tlacochahuaya,0,3559,,3460,"
yag yax	"
,tlacochahuaya,0,3559,dried cobs (used as fuel in the kitchen),3860,"
yan	"
,tlacochahuaya,0,3559,San Jerónimo Tlacochahuaya (town),3560,"
zuuny	"
,tlacochahuaya,1,3560,person from the same town,3619,"
bëni laach	"
,tlacochahuaya,1,3560,day,3612,"
chi	"
,tlacochahuaya,1,3560,God,3617,"
dyoz 	"
,tlacochahuaya,1,3560,near,3610,"
gaxh	"
,tlacochahuaya,1,3560,sixty,3611,"
gayon 	"
,tlacochahuaya,1,3560,new,3615,"
nacuby	"
,tlacochahuaya,1,3560,half,3618,"
ruld	"
,tlacochahuaya,1,3560,be afraid/be scared,3613,"
rzhiby	"
,tlacochahuaya,1,3560,nineteen,3614,"
tsomptap 	"
,tlacochahuaya,1,3560,sun,3616,"
wbich 	"
,tlacochahuaya,1,3560,type of hawk,3561,"
 yarbay	"
,tlacochahuaya,1,3560,Good evening!,2861,"
¡Zak wxiin!	"
,tlacochahuaya,1,3560,cracks in the soil,3861,"
bëch	"
,tlacochahuaya,1,3560,bushy matgrass,3461,"
btiun	"
,tlacochahuaya,1,3560,letter,2961,"
cart	"
gyìa’ rro’s,tlacochahuaya,1,3560,rose,3061,"
gyia rros"
,tlacochahuaya,1,3560,Didn’t you understand what she said?,3161,"
Queity gucbeyu ni mniëb e?	"
,tlacochahuaya,1,3560,asks for,3261,"
rnab	"
,tlacochahuaya,1,3560,atole (hot beverage made out of corn),3761,"
siab	"
,tlacochahuaya,1,3560,tequila,3361,"
tequily	"
,tlacochahuaya,2,3361,thirstiness ,3621,"
gal rbis laaz	"
,tlacochahuaya,2,3361,you (plural) ,3626,"
laat	"
,tlacochahuaya,2,3361,homeland,3620,"
lach	"
,tlacochahuaya,2,3361,between,3623,"
lad	"
,tlacochahuaya,2,3361,party,3624,"
lani	"
,tlacochahuaya,2,3361,flat part,3625,"
lats	"
,tlacochahuaya,2,3361,tooth,3627,"
lay	"
,tlacochahuaya,2,3361,heart,3622,"
laz do	"
,tlacochahuaya,2,3361,fields,3628,"
lo nya	"
,tlacochahuaya,2,3361,vulture,3562,"
bech	"
,tlacochahuaya,2,3361,roof tiles,3862,"
bsi’íni	"
,tlacochahuaya,2,3361,pants,2962,"
cason	"
,tlacochahuaya,2,3361,De agua chili pods,3762,"
guinia’á	"
,tlacochahuaya,2,3361,basil flower,3062,"
gyia rrue	"
,tlacochahuaya,2,3361,No.,3362,"
këti	"
,tlacochahuaya,2,3361,pitaya (fruit of several cactus species),2862,"
ptsɨ	"
,tlacochahuaya,2,3361,No.,3162,"
Queity.	"
,tlacochahuaya,2,3361,sends for (a family member),3262,"
rnab	"
,tlacochahuaya,2,3361,walnut,3462,"
yag nuez	"
,tlacochahuaya,2,3361,quantifier of plants,3662,"
zha	"
,tlacochahuaya,3,3662,truth,3631,"
dizh di 	"
,tlacochahuaya,3,3662,punishment,3638,"
gal na 	"
,tlacochahuaya,3,3662,beard,3634,"
guich lo	"
,tlacochahuaya,3,3662,you (singular),3633,"
liu	"
,tlacochahuaya,3,3662,jail,3630,"
liz gyb	"
,tlacochahuaya,3,3662,tongue,3632,"
luzh	"
,tlacochahuaya,3,3662,be,3637,"
na	"
,tlacochahuaya,3,3662,hand,3636,"
na’	"
,tlacochahuaya,3,3662,yellow,3639,"
nagats	"
,tlacochahuaya,3,3662,I,3635,"
nare	"
,tlacochahuaya,3,3662,types of aromatic plants,3463,"
bextil	"
,tlacochahuaya,3,3662,raven,3563,"
bló’o	"
,tlacochahuaya,3,3662,anona fruit,2863,"
geld	"
,tlacochahuaya,3,3662,grand river (local point of interest in Tlacochahuaya),3863,"
guew ro’ó	"
,tlacochahuaya,3,3662,Pasilla of Oaxaca child pods,3763,"
guinmixh	"
,tlacochahuaya,3,3662,azucena (type of lily),3063,"
gyia susen	"
,tlacochahuaya,3,3662,and,3163,"
quën	"
,tlacochahuaya,3,3662,thinks about (someone),3263,"
rnalaz	"
,tlacochahuaya,3,3662,Uncle,3363,"
Tiùu	"
,tlacochahuaya,3,3662,onion,3663,"
xhity 	"
,tlacochahuaya,4,3663,"rock, stone",3649,"
guia	"
,tlacochahuaya,4,3663,male (for animals),3645,"
ingul	"
,tlacochahuaya,4,3663,cold,3641,"
nald 	"
,tlacochahuaya,4,3663,old woman,3640,"
nan gual ??	"
,tlacochahuaya,4,3663,"sweet, fruit",3642,"
nash	"
,tlacochahuaya,4,3663,"road, path, way",3643,"
nez yu 	"
,tlacochahuaya,4,3663,"sea, ocean",3644,"
nis doo	"
,tlacochahuaya,4,3663,sugar cane,3646,"
nity	"
,tlacochahuaya,4,3663,eagle,3564,"
bzya	"
,tlacochahuaya,4,3663,mamey,2864,"
geld xu	"
,tlacochahuaya,4,3663,with,3164,"
quën	"
,tlacochahuaya,4,3663,remembers (someone),3264,"
rnalaz	"
,tlacochahuaya,4,3663,train,3364,"
treen	"
,tlacochahuaya,4,3663,organ-pipe cactus,3064,"
ya btsë	"
,tlacochahuaya,4,3663,orange tree grove,3464,"
yag narax	"
,tlacochahuaya,4,3663,spiny chayote squash,3864,"
yap gëch	"
,tlacochahuaya,4,3663,avocado ,3764,"
yash	"
,tlacochahuaya,4,3663,cotton,3664,"
zhily ??	"
,tlacochahuaya,5,3664,be alive,3659,"
nabany	"
,tlacochahuaya,5,3664,plow,3654,"
ra’án	"
,tlacochahuaya,5,3664,lies down,3650,"
ra’át 	"
,tlacochahuaya,5,3664,lies down (to sleep)?,3651,"
ra’át	"
,tlacochahuaya,5,3664,"be, be able to",3652,"
rac ??	"
,tlacochahuaya,5,3664,help,3653,"
racne	"
,tlacochahuaya,5,3664,have,3656,"
rap	"
,tlacochahuaya,5,3664,be dead,3657,"
raty	"
,tlacochahuaya,5,3664,love,3655,"
rcaza’	"
,tlacochahuaya,5,3664,"go out, leave",3658,"
rria 	"
,tlacochahuaya,5,3664,new moon,3865,"
be’éw rë’ni	"
,tlacochahuaya,5,3664,pumpkin flowers (edible),3765,"
bzi	"
,tlacochahuaya,5,3664,"a piece, a, an",2965,"
cha	"
,tlacochahuaya,5,3664,owl,3565,"
dam	"
,tlacochahuaya,5,3664,"sapodilla, chicozapote",2865,"
geld dzɨn	"
